NTD ID,Legacy NTD ID,Agency,Mode,TOS,3 Mode,Mode/Type of Service Status,Reporter Type,Organization Type,HQ City,HQ State,UACE CD,UZA Name,UZA SQ Miles,UZA Population,Service Area Population,Service Area SQ Miles,Last Closed Report Year,Last Closed FY End Month,Last Closed FY End Year,Passenger Miles FY,Unlinked Passenger Trips FY,Avg Trip Length FY,Fares FY,Operating Expenses FY,Avg Cost Per Trip FY,Avg Fares Per Trip FY
00001,0001,King County,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"7,519,226 ","1,045,365 ",7 ,"$895,813 ","$96,222,648 ",$92.05 ,$0.86 
00001,0001,King County,DR,TX,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"1,410,322 ","111,550 ",13 ,"$91,758 ","$5,537,616 ",$49.64 ,$0.82 
00001,0001,King County,FB,DO,Ferry,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"1,822,924 ","446,838 ",4 ,"$1,767,303 ","$10,156,716 ",$22.73 ,$3.96 
00001,0001,King County,LR,DO,Rail,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2011,12,2011,"471,587 ","520,933 ",1 ,"$288,470 ","$2,281,393 ",$4.38 ,$0.55 
00001,0001,King County,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"272,281,442 ","72,304,880 ",4 ,"$63,442,766 ","$764,572,298 ",$10.57 ,$0.88 
00001,0001,King County,MB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"3,280,754 ","814,412 ",4 ,"$405,215 ","$19,334,279 ",$23.74 ,$0.50 
00001,0001,King County,SR,DO,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"1,648,929 ","1,492,360 ",1 ,"$690,874 ","$14,848,388 ",$9.95 ,$0.46 
00001,0001,King County,TB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"19,966,001 ","11,025,543 ",2 ,"$9,674,187 ","$87,878,908 ",$7.97 ,$0.88 
00001,0001,King County,VP,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	2,347,800 "," 	2,134 ",2024,12,2024,"30,103,203 ","1,397,763 ",22 ,"$8,479,048 ","$10,810,784 ",$7.73 ,$6.07 
00002,0002,Spokane Transit Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SPOKANE,WA,83764,"Spokane, WA",171.67," 	447,279 "," 	475,470 ", 	248 ,2024,12,2024,"1,703,622 ","204,442 ",8 ,"$457,439 ","$14,754,788 ",$72.17 ,$2.24 
00002,0002,Spokane Transit Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SPOKANE,WA,83764,"Spokane, WA",171.67," 	447,279 "," 	475,470 ", 	248 ,2024,12,2024,"1,567,640 ","186,514 ",8 ,"$60,433 ","$7,952,460 ",$42.64 ,$0.32 
00002,0002,Spokane Transit Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SPOKANE,WA,83764,"Spokane, WA",171.67," 	447,279 "," 	475,470 ", 	248 ,2024,12,2024,"45,243,855 ","10,166,876 ",4 ,"$6,844,290 ","$94,947,373 ",$9.34 ,$0.67 
00002,0002,Spokane Transit Authority,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SPOKANE,WA,83764,"Spokane, WA",171.67," 	447,279 "," 	475,470 ", 	248 ,2024,12,2024,"3,050,552 ","103,270 ",30 ,"$304,084 ","$947,664 ",$9.18 ,$2.94 
00003,0003,Pierce County Transportation Benefit Area Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LAKEWOOD,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	575,963 ", 	292 ,2024,12,2024,"274,527 ","37,428 ",7 ,"$52,188 ","$3,036,257 ",$81.12 ,$1.39 
00003,0003,Pierce County Transportation Benefit Area Authority,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LAKEWOOD,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	575,963 ", 	292 ,2024,12,2024,"2,364,880 ","322,972 ",7 ,"$364,178 ","$19,874,954 ",$61.54 ,$1.13 
00003,0003,Pierce County Transportation Benefit Area Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LAKEWOOD,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	575,963 ", 	292 ,2024,12,2024,"31,182,208 ","6,774,524 ",5 ,"$4,670,852 ","$90,607,159 ",$13.37 ,$0.69 
00003,0003,Pierce County Transportation Benefit Area Authority,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,LAKEWOOD,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	575,963 ", 	292 ,2024,12,2024,"11,039,362 ","362,661 ",30 ,"$1,534,391 ","$4,812,706 ",$13.27 ,$4.23 
00005,0005,City of Everett,DR,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	111,180 ", 	34 ,2024,12,2024,"449,060 ","83,305 ",5 ,"$129,248 ","$6,688,837 ",$80.29 ,$1.55 
00005,0005,City of Everett,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	111,180 ", 	34 ,2024,12,2024,"5,792,919 ","1,751,902 ",3 ,"$992,106 ","$20,892,560 ",$11.93 ,$0.57 
00006,0006,City of Yakima,CB,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",YAKIMA,WA,97507,"Yakima, WA",55.77," 	133,145 "," 	100,716 ", 	33 ,2024,12,2024,"1,087,017 ","34,140 ",32 ,"$189,932 ","$812,733 ",$23.81 ,$5.56 
00006,0006,City of Yakima,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",YAKIMA,WA,97507,"Yakima, WA",55.77," 	133,145 "," 	100,716 ", 	33 ,2024,12,2024,"186,714 ","53,347 ",3 ,"$105,288 ","$1,784,897 ",$33.46 ,$1.97 
00006,0006,City of Yakima,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",YAKIMA,WA,97507,"Yakima, WA",55.77," 	133,145 "," 	100,716 ", 	33 ,2024,12,2024,"2,784,389 ","653,426 ",4 ,"$313,346 ","$7,799,052 ",$11.94 ,$0.48 
00006,0006,City of Yakima,VP,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",YAKIMA,WA,97507,"Yakima, WA",55.77," 	133,145 "," 	100,716 ", 	33 ,2021,12,2021,"162,002 ","3,355 ",48 ,"$17,591 ","$72,901 ",$21.73 ,$5.24 
00007,0007,Lane Transit District,CB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EUGENE,OR,28117,"Eugene, OR",73.49," 	270,179 "," 	327,173 ", 	482 ,,,,,,,,,,
00007,0007,Lane Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EUGENE,OR,28117,"Eugene, OR",73.49," 	270,179 "," 	327,173 ", 	482 ,2024,6,2024,"837,773 ","125,684 ",7 ,"$254,646 ","$5,822,004 ",$46.32 ,$2.03 
00007,0007,Lane Transit District,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EUGENE,OR,28117,"Eugene, OR",73.49," 	270,179 "," 	327,173 ", 	482 ,2024,6,2024,"2,888,012 ","272,993 ",11 ,"$13,265,305 ","$7,201,852 ",$26.38 ,$48.59 
00007,0007,Lane Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EUGENE,OR,28117,"Eugene, OR",73.49," 	270,179 "," 	327,173 ", 	482 ,2024,6,2024,"13,200,206 ","3,513,412 ",4 ,"$2,521,764 ","$43,784,717 ",$12.46 ,$0.72 
00007,0007,Lane Transit District,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EUGENE,OR,28117,"Eugene, OR",73.49," 	270,179 "," 	327,173 ", 	482 ,2024,6,2024,"356,741 ","13,865 ",26 ,"$27,170 ","$559,823 ",$40.38 ,$1.96 
00007,0007,Lane Transit District,RB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EUGENE,OR,28117,"Eugene, OR",73.49," 	270,179 "," 	327,173 ", 	482 ,2024,6,2024,"7,248,651 ","2,786,403 ",3 ,"$1,833,682 ","$15,361,719 ",$5.51 ,$0.66 
00007,0007,Lane Transit District,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,EUGENE,OR,28117,"Eugene, OR",73.49," 	270,179 "," 	327,173 ", 	482 ,2024,6,2024,"605,346 ","12,632 ",48 ,"$77,460 ","$85,602 ",$6.78 ,$6.13 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,CR,PT,Rail,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2011,6,2011,"2,558,105 ","306,228 ",8 ,"$311,656 ","$6,245,998 ",$20.40 ,$1.02 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2024,6,2024,"4,481,884 ","573,381 ",8 ,"$7,903,616 ","$54,610,680 ",$95.24 ,$13.78 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,DR,TN,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2024,6,2024,"743,401 ","46,922 ",16 ,"$646,729 ","$3,403,431 ",$72.53 ,$13.78 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2024,6,2024,"198,512 ","19,273 ",10 ,"$265,608 ","$1,971,993 ",$102.32 ,$13.78 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,LR,DO,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2024,6,2024,"105,192,826 ","23,393,585 ",4 ,"$19,950,574 ","$251,178,563 ",$10.74 ,$0.85 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2024,6,2024,"141,161,285 ","40,600,671 ",3 ,"$30,563,164 ","$393,736,886 ",$9.70 ,$0.75 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,SR,DO,Rail,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2012,6,2012,"3,652,854 ","3,788,400 ",1 ,$0 ,"$7,695,125 ",$2.03 ,$0.00 
00008,0008,Tri-County Metropolitan Transportation District of Oregon,YR,PT,Rail,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,PORTLAND,OR,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	1,559,646 ", 	387 ,2024,6,2024,"914,603 ","114,987 ",8 ,"$67,150 ","$11,331,967 ",$98.55 ,$0.58 
00011,0011,Valley Regional Transit,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MERIDIAN,ID,08785,"Boise City, ID",139.23," 	433,180 "," 	763,140 ", 	66 ,2023,9,2023,"40,809 ","6,477 ",6 ,$129 ,"$212,202 ",$32.76 ,$0.02 
00011,0011,Valley Regional Transit,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MERIDIAN,ID,08785,"Boise City, ID",139.23," 	433,180 "," 	763,140 ", 	66 ,2023,9,2023,"540,793 ","100,505 ",5 ,"$93,710 ","$6,506,514 ",$64.74 ,$0.93 
00011,0011,Valley Regional Transit,MB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,MERIDIAN,ID,08785,"Boise City, ID",139.23," 	433,180 "," 	763,140 ", 	66 ,2017,9,2017,"7,130,715 ","1,345,418 ",5 ,"$841,606 ","$10,571,737 ",$7.86 ,$0.63 
00011,0011,Valley Regional Transit,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,MERIDIAN,ID,08785,"Boise City, ID",139.23," 	433,180 "," 	763,140 ", 	66 ,2023,9,2023,"3,897,062 ","989,216 ",4 ,"$680,454 ","$14,522,985 ",$14.68 ,$0.69 
00012,0012,Municipality of Anchorage,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ANCHORAGE,AK,02305,"Anchorage, AK",91.69," 	249,252 "," 	291,247 ", 	77 ,2024,12,2024,"1,082,172 ","168,815 ",6 ,"$991,865 ","$7,216,397 ",$42.75 ,$5.88 
00012,0012,Municipality of Anchorage,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ANCHORAGE,AK,02305,"Anchorage, AK",91.69," 	249,252 "," 	291,247 ", 	77 ,2024,12,2024,"12,536,344 ","3,044,346 ",4 ,"$3,232,273 ","$33,876,425 ",$11.13 ,$1.06 
00012,0012,Municipality of Anchorage,MB,PT,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ANCHORAGE,AK,02305,"Anchorage, AK",91.69," 	249,252 "," 	291,247 ", 	77 ,2019,12,2019,"703,055 ","158,949 ",4 ,"$233,684 ","$2,115,869 ",$13.31 ,$1.47 
00012,0012,Municipality of Anchorage,VP,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",ANCHORAGE,AK,02305,"Anchorage, AK",91.69," 	249,252 "," 	291,247 ", 	77 ,2024,12,2024,"9,029,274 ","227,371 ",40 ,"$1,679,155 ","$1,240,391 ",$5.46 ,$7.39 
00016,0016,City of Longview,CB,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LONGVIEW,WA,51283,"Longview, WA--OR",35.19," 	69,841 "," 	61,598 ", 	31 ,2023,12,2023,"3,720 ",310 ,12 ,$0 ,"$45,846 ",$147.89 ,$0.00 
00016,0016,City of Longview,DR,PT,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LONGVIEW,WA,51283,"Longview, WA--OR",35.19," 	69,841 "," 	61,598 ", 	31 ,2024,12,2024,"111,788 ","36,301 ",3 ,"$20,350 ","$1,659,063 ",$45.70 ,$0.56 
00016,0016,City of Longview,MB,DO,Bus,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LONGVIEW,WA,51283,"Longview, WA--OR",35.19," 	69,841 "," 	61,598 ", 	31 ,2024,12,2024,"1,045,275 ","271,500 ",4 ,"$137,613 ","$4,493,830 ",$16.55 ,$0.51 
00016,0016,City of Longview,VP,DO,Bus,Inactive,Full Reporter,"City, County or Local Government Unit or Department of Transportation",LONGVIEW,WA,51283,"Longview, WA--OR",35.19," 	69,841 "," 	61,598 ", 	31 ,2017,12,2017,"1,016 ",18 ,56 ,$288 ,"$10,914 ",$606.33 ,$16.00 
00018,0018,Ben Franklin Transit,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RICHLAND,WA,44479,"Kennewick--Richland--Pasco, WA",112.21," 	255,401 "," 	287,689 ", 	624 ,2024,12,2024,"1,923,473 ","240,946 ",8 ,"$228,898 ","$14,658,323 ",$60.84 ,$0.95 
00018,0018,Ben Franklin Transit,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RICHLAND,WA,44479,"Kennewick--Richland--Pasco, WA",112.21," 	255,401 "," 	287,689 ", 	624 ,2024,12,2024,"927,139 ","170,506 ",5 ,"$14,810 ","$5,112,448 ",$29.98 ,$0.09 
00018,0018,Ben Franklin Transit,DR,TX,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,RICHLAND,WA,44479,"Kennewick--Richland--Pasco, WA",112.21," 	255,401 "," 	287,689 ", 	624 ,2018,12,2018,"376,732 ","50,149 ",8 ,"$61,594 ","$1,127,211 ",$22.48 ,$1.23 
00018,0018,Ben Franklin Transit,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RICHLAND,WA,44479,"Kennewick--Richland--Pasco, WA",112.21," 	255,401 "," 	287,689 ", 	624 ,2024,12,2024,"12,781,348 ","2,786,983 ",5 ,"$764,113 ","$29,367,652 ",$10.54 ,$0.27 
00018,0018,Ben Franklin Transit,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,RICHLAND,WA,44479,"Kennewick--Richland--Pasco, WA",112.21," 	255,401 "," 	287,689 ", 	624 ,2024,12,2024,"11,352,016 ","328,141 ",35 ,"$1,009,222 ","$2,041,054 ",$6.22 ,$3.08 
00019,0019,Intercity Transit,CB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OLYMPIA,WA,65242,"Olympia--Lacey, WA",106.21," 	208,157 "," 	206,183 ", 	101 ,2024,12,2024,"2,554,115 ","155,507 ",16 ,$0 ,"$2,991,642 ",$19.24 ,$0.00 
00019,0019,Intercity Transit,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OLYMPIA,WA,65242,"Olympia--Lacey, WA",106.21," 	208,157 "," 	206,183 ", 	101 ,2024,12,2024,"804,710 ","137,998 ",6 ,$0 ,"$17,225,012 ",$124.82 ,$0.00 
00019,0019,Intercity Transit,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OLYMPIA,WA,65242,"Olympia--Lacey, WA",106.21," 	208,157 "," 	206,183 ", 	101 ,2024,12,2024,"15,187,369 ","4,087,404 ",4 ,"$17,133 ","$46,573,420 ",$11.39 ,$0.00 
00019,0019,Intercity Transit,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,OLYMPIA,WA,65242,"Olympia--Lacey, WA",106.21," 	208,157 "," 	206,183 ", 	101 ,2024,12,2024,"7,358,241 ","208,164 ",35 ,"$456,805 ","$2,973,114 ",$14.28 ,$2.19 
00020,0020,Kitsap County Public Transportation Benefit Area Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BREMERTON,WA,09946,"Bremerton, WA",146.91," 	224,449 "," 	254,183 ", 	396 ,2024,12,2024,"2,055,807 ","263,324 ",8 ,"$171,276 ","$19,360,772 ",$73.52 ,$0.65 
00020,0020,Kitsap County Public Transportation Benefit Area Authority,DR,TX,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BREMERTON,WA,09946,"Bremerton, WA",146.91," 	224,449 "," 	254,183 ", 	396 ,2024,12,2024,"30,920 ","1,907 ",16 ,"$3,814 ","$202,846 ",$106.37 ,$2.00 
00020,0020,Kitsap County Public Transportation Benefit Area Authority,FB,DO,Ferry,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BREMERTON,WA,09946,"Bremerton, WA",146.91," 	224,449 "," 	254,183 ", 	396 ,2024,12,2024,"13,718,486 ","1,229,269 ",11 ,"$4,887,939 ","$20,873,208 ",$16.98 ,$3.98 
00020,0020,Kitsap County Public Transportation Benefit Area Authority,FB,PT,Ferry,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,BREMERTON,WA,09946,"Bremerton, WA",146.91," 	224,449 "," 	254,183 ", 	396 ,2020,12,2020,"489,123 ","279,499 ",2 ,"$414,420 ","$1,942,377 ",$6.95 ,$1.48 
00020,0020,Kitsap County Public Transportation Benefit Area Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BREMERTON,WA,09946,"Bremerton, WA",146.91," 	224,449 "," 	254,183 ", 	396 ,2024,12,2024,"10,656,652 ","1,655,636 ",6 ,"$2,289,353 ","$34,228,333 ",$20.67 ,$1.38 
00020,0020,Kitsap County Public Transportation Benefit Area Authority,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BREMERTON,WA,09946,"Bremerton, WA",146.91," 	224,449 "," 	254,183 ", 	396 ,2024,12,2024,"1,695,694 ","66,885 ",25 ,"$244,872 ","$1,036,485 ",$15.50 ,$3.66 
00021,0021,Whatcom Transportation Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BELLINGHAM,WA,06652,"Bellingham, WA",50.13," 	128,979 "," 	237,806 ", 	776 ,2024,12,2024,"1,067,133 ","188,042 ",6 ,"$81,530 ","$16,190,884 ",$86.10 ,$0.43 
00021,0021,Whatcom Transportation Authority,DR,PT,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,BELLINGHAM,WA,06652,"Bellingham, WA",50.13," 	128,979 "," 	237,806 ", 	776 ,2010,12,2010,"23,248 ","2,305 ",10 ,$93 ,"$57,899 ",$25.12 ,$0.04 
00021,0021,Whatcom Transportation Authority,DR,TX,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,BELLINGHAM,WA,06652,"Bellingham, WA",50.13," 	128,979 "," 	237,806 ", 	776 ,2020,12,2020,"4,033 ",261 ,15 ,$51 ,"$10,228 ",$39.19 ,$0.20 
00021,0021,Whatcom Transportation Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BELLINGHAM,WA,06652,"Bellingham, WA",50.13," 	128,979 "," 	237,806 ", 	776 ,2024,12,2024,"10,974,864 ","3,760,005 ",3 ,"$1,636,804 ","$30,658,705 ",$8.15 ,$0.44 
00021,0021,Whatcom Transportation Authority,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,BELLINGHAM,WA,06652,"Bellingham, WA",50.13," 	128,979 "," 	237,806 ", 	776 ,2024,12,2024,"1,112,645 ","29,687 ",37 ,"$87,270 ","$199,894 ",$6.73 ,$2.94 
00022,0022,City of Pocatello,DR,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",POCATELLO,ID,70426,"Pocatello, ID",27.46," 	72,211 "," 	175,045 "," 	5,460 ",2024,9,2024,,,,,,,
00022,0022,City of Pocatello,MB,DO,Bus,Active,Small Systems Reporter,"City, County or Local Government Unit or Department of Transportation",POCATELLO,ID,70426,"Pocatello, ID",27.46," 	72,211 "," 	175,045 "," 	5,460 ",2024,9,2024,,,,,,,
00023,0023,City of Seattle,MG,PT,Rail,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",SEATTLE,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	753,655 ", 	83 ,2024,12,2024,"1,944,795 ","2,160,883 ",1 ,"$6,299,288 ","$6,043,910 ",$2.80 ,$2.92 
00024,0024,Clark County Public Transportation Benefit Area Authority,CB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,VANCOUVER,WA,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	457,472 ", 	143 ,2017,12,2017,"8,689,661 ","750,355 ",12 ,"$3,325,175 ","$6,449,118 ",$8.59 ,$4.43 
00024,0024,Clark County Public Transportation Benefit Area Authority,DR,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,VANCOUVER,WA,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	457,472 ", 	143 ,2024,12,2024,"2,067,498 ","287,792 ",7 ,"$267,926 ","$19,651,872 ",$68.28 ,$0.93 
00024,0024,Clark County Public Transportation Benefit Area Authority,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,VANCOUVER,WA,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	457,472 ", 	143 ,2024,12,2024,"16,312,907 ","4,657,393 ",4 ,"$2,686,695 ","$56,458,053 ",$12.12 ,$0.58 
00024,0024,Clark County Public Transportation Benefit Area Authority,VP,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,VANCOUVER,WA,71317,"Portland, OR--WA",519.3," 	2,104,238 "," 	457,472 ", 	143 ,2024,12,2024,"478,160 ","20,509 ",23 ,"$106,649 ","$416,698 ",$20.32 ,$5.20 
00025,0025,Salem Area Mass Transit District,DR,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALEM,OR,78229,"Salem, OR",72.68," 	268,331 "," 	309,881 ", 	78 ,2024,6,2024,"616,679 ","104,912 ",6 ,"$1,508,545 ","$5,979,589 ",$57.00 ,$14.38 
00025,0025,Salem Area Mass Transit District,MB,DO,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALEM,OR,78229,"Salem, OR",72.68," 	268,331 "," 	309,881 ", 	78 ,2024,6,2024,"8,373,576 ","3,228,778 ",3 ,"$2,349,710 ","$39,917,599 ",$12.36 ,$0.73 
00025,0025,Salem Area Mass Transit District,MB,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALEM,OR,78229,"Salem, OR",72.68," 	268,331 "," 	309,881 ", 	78 ,2024,6,2024,"1,464,389 ","106,952 ",14 ,"$136,875 ","$2,727,708 ",$25.50 ,$1.28 
00025,0025,Salem Area Mass Transit District,VP,PT,Bus,Active,Full Reporter,Independent Public Agency or Authority of Transit Service,SALEM,OR,78229,"Salem, OR",72.68," 	268,331 "," 	309,881 ", 	78 ,2024,6,2024,"2,133,221 ","84,003 ",25 ,"$473,178 ","$363,341 ",$4.33 ,$5.63 
00028,0028,County of Pierce,FB,PT,Ferry,Active,Full Reporter,"City, County or Local Government Unit or Department of Transportation",TACOMA,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	925,708 ", 	233 ,2024,12,2024,"1,774,340 ","450,636 ",4 ,"$3,237,898 ","$7,681,278 ",$17.05 ,$7.19 
00029,0029,Snohomish County Public Transportation Benefit Area Corporation,CB,DO,Bus,Inactive,Full Reporter,Independent Public Agency or Authority of Transit Service,EVERETT,WA,80389,"Seattle--Tacoma, WA",982.52," 	3,544,011 "," 	920,344 ", 	257 ,2024,12,2024,"3,889,750 ","238,373 ",16 ,"$617,392 ","$8,233,955 ",$34.54 ,$2.59 
