NTD ID,Legacy NTD ID,Agency,Mode/Type of Service Status,Reporter Type,UACE CD,UZA Name,Mode,TOS,3 Mode,1/2002,2/2002,3/2002,4/2002,5/2002,6/2002,7/2002,8/2002,9/2002,10/2002,11/2002,12/2002,1/2003,2/2003,3/2003,4/2003,5/2003,6/2003,7/2003,8/2003,9/2003,10/2003,11/2003,12/2003,1/2004,2/2004,3/2004,4/2004,5/2004,6/2004,7/2004,8/2004,9/2004,10/2004,11/2004,12/2004,1/2005,2/2005,3/2005,4/2005,5/2005,6/2005,7/2005,8/2005,9/2005,10/2005,11/2005,12/2005,1/2006,2/2006,3/2006,4/2006,5/2006,6/2006,7/2006,8/2006,9/2006,10/2006,11/2006,12/2006,1/2007,2/2007,3/2007,4/2007,5/2007,6/2007,7/2007,8/2007,9/2007,10/2007,11/2007,12/2007,1/2008,2/2008,3/2008,4/2008,5/2008,6/2008,7/2008,8/2008,9/2008,10/2008,11/2008,12/2008,1/2009,2/2009,3/2009,4/2009,5/2009,6/2009,7/2009,8/2009,9/2009,10/2009,11/2009,12/2009,1/2010,2/2010,3/2010,4/2010,5/2010,6/2010,7/2010,8/2010,9/2010,10/2010,11/2010,12/2010,1/2011,2/2011,3/2011,4/2011,5/2011,6/2011,7/2011,8/2011,9/2011,10/2011,11/2011,12/2011,1/2012,2/2012,3/2012,4/2012,5/2012,6/2012,7/2012,8/2012,9/2012,10/2012,11/2012,12/2012,1/2013,2/2013,3/2013,4/2013,5/2013,6/2013,7/2013,8/2013,9/2013,10/2013,11/2013,12/2013,1/2014,2/2014,3/2014,4/2014,5/2014,6/2014,7/2014,8/2014,9/2014,10/2014,11/2014,12/2014,1/2015,2/2015,3/2015,4/2015,5/2015,6/2015,7/2015,8/2015,9/2015,10/2015,11/2015,12/2015,1/2016,2/2016,3/2016,4/2016,5/2016,6/2016,7/2016,8/2016,9/2016,10/2016,11/2016,12/2016,1/2017,2/2017,3/2017,4/2017,5/2017,6/2017,7/2017,8/2017,9/2017,10/2017,11/2017,12/2017,1/2018,2/2018,3/2018,4/2018,5/2018,6/2018,7/2018,8/2018,9/2018,10/2018,11/2018,12/2018,1/2019,2/2019,3/2019,4/2019,5/2019,6/2019,7/2019,8/2019,9/2019,10/2019,11/2019,12/2019,1/2020,2/2020,3/2020,4/2020,5/2020,6/2020,7/2020,8/2020,9/2020,10/2020,11/2020,12/2020,1/2021,2/2021,3/2021,4/2021,5/2021,6/2021,7/2021,8/2021,9/2021,10/2021,11/2021,12/2021,1/2022,2/2022,3/2022,4/2022,5/2022,6/2022,7/2022,8/2022,9/2022,10/2022,11/2022,12/2022,1/2023,2/2023,3/2023,4/2023,5/2023,6/2023,7/2023,8/2023,9/2023,10/2023,11/2023,12/2023,1/2024,2/2024,3/2024,4/2024,5/2024,6/2024,7/2024,8/2024,9/2024,10/2024,11/2024,12/2024,1/2025,2/2025,3/2025,4/2025,5/2025,6/2025,7/2025,8/2025,9/2025,10/2025,11/2025,12/2025,1/2026,2/2026,3/2026
00001,0001,King County,Active,Full Reporter,80389,"Seattle--Tacoma, WA",DR,PT,Bus,"746,158 ","656,324 ","726,578 ","736,975 ","746,158 ","696,633 ","746,158 ","747,339 ","695,451 ","766,920 ","696,633 ","725,396 ","761,210 ","697,454 ","777,948 ","795,216 ","787,912 ","748,855 ","793,074 ","754,939 ","752,394 ","843,825 ","701,931 ","728,026 ","747,628 ","771,845 ","883,913 ","857,232 ","841,169 ","847,193 ","825,119 ","820,359 ","806,457 ","829,771 ","895,134 ","905,623 ","774,351 ","753,949 ","848,372 ","821,603 ","886,438 ","862,034 ","843,133 ","905,209 ","845,207 ","865,101 ","812,467 ","797,799 ","798,647 ","754,978 ","870,726 ","811,068 ","869,933 ","862,697 ","864,720 ","940,351 ","882,333 ","895,883 ","765,935 ","728,139 ","789,831 ","782,401 ","872,267 ","864,049 ","963,309 ","846,949 ","848,425 ","891,059 ","799,670 ","921,386 ","829,419 ","820,341 ","746,766 ","735,504 ","760,462 ","797,155 ","794,368 ","749,376 ","793,643 ","750,790 ","745,579 ","848,123 ","714,143 ","737,948 ","841,743 ","774,171 ","853,798 ","851,673 ","816,168 ","828,250 ","855,102 ","832,296 ","832,413 ","897,303 ","782,787 ","809,271 ","778,833 ","753,302 ","867,834 ","836,731 ","808,656 ","810,494 ","812,026 ","824,703 ","816,410 ","878,178 ","763,045 ","816,721 ","835,425 ","780,800 ","922,064 ","863,560 ","877,355 ","858,632 ","807,759 ","866,152 ","821,033 ","849,680 ","800,887 ","752,367 ","708,973 ","814,776 ","867,424 ","833,241 ","882,908 ","809,746 ","812,980 ","851,610 ","767,559 ","873,579 ","794,750 ","741,422 ","823,920 ","778,181 ","832,695 ","854,336 ","872,258 ","788,483 ","825,955 ","819,781 ","760,267 ","862,747 ","745,981 ","705,354 ","768,910 ","688,770 ","748,916 ","781,409 ","761,544 ","714,233 ","726,415 ","702,592 ","693,406 ","776,224 ","654,371 ","658,414 ","585,118 ","558,914 ","599,948 ","587,702 ","574,770 ","569,771 ","562,844 ","547,513 ","528,987 ","571,210 ","502,916 ","515,948 ","628,731 ","657,129 ","706,423 ","686,973 ","681,681 ","668,495 ","633,077 ","695,930 ","655,110 ","681,981 ","641,698 ","596,968 ","635,089 ","578,776 ","701,185 ","657,496 ","693,832 ","662,008 ","632,230 ","682,834 ","613,870 ","689,045 ","644,004 ","611,734 ","695,625 ","634,643 ","707,393 ","699,070 ","735,695 ","686,858 ","696,654 ","734,015 ","649,497 ","753,757 ","686,471 ","656,197 ","722,368 ","503,211 ","718,918 ","741,892 ","760,626 ","702,880 ","749,261 ","751,070 ","702,267 ","789,753 ","691,308 ","678,059 ","597,807 ","592,710 ","330,325 ","259,298 ","181,764 ","183,951 ","336,716 ","263,311 ","278,534 ","364,814 ","259,950 ","264,006 ","257,809 ","238,318 ","294,657 ","298,143 ","304,492 ","365,419 ","376,481 ","376,779 ","373,316 ","390,184 ","394,087 ","353,114 ","361,061 ","373,994 ","422,895 ","419,149 ","460,406 ","450,482 ","435,097 ","466,737 ","430,989 ","427,958 ","393,024 ","326,840 ","427,473 ","408,883 ","559,456 ","544,761 ","599,978 ","576,428 ","570,604 ","613,055 ","575,735 ","654,811 ","607,313 ","572,259 ","629,468 ","630,757 ","656,822 ","673,695 ","691,568 ","626,173 ","655,089 ","686,899 ","642,324 ","713,341 ","601,144 ","627,886 ","700,277 ","592,779 ","674,683 ","690,704 ","699,216 ","655,559 ","663,852 ","654,851 ","659,428 ","715,780 ","623,284 ","630,549 ","659,863 ","613,430 ","630,297 "
00001,0001,King County,Active,Full Reporter,80389,"Seattle--Tacoma, WA",DR,TX,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,786 ","41,157 ","42,576 ","43,591 ","41,732 ","41,163 ","46,131 ","44,640 ","47,483 ","49,966 ","44,264 ","41,495 ","40,245 ","37,264 ","42,609 ","45,041 ","43,725 ","43,901 ","39,946 ","42,947 ","41,349 ","39,463 ","40,744 ","36,973 ","38,138 ","36,129 ","37,047 ","39,695 ","44,559 ","39,122 ","38,637 ","39,607 ","38,009 ","52,414 ","44,411 ","40,847 ","52,462 ","56,396 ","56,368 ","55,929 ","59,048 ","51,149 ","53,044 ","49,770 ","56,893 ","55,413 ","54,481 ","49,333 ","58,627 ","52,449 ","53,671 ","64,318 ","65,010 ","62,334 ","68,269 ","68,128 ","80,881 ","84,663 ","73,497 ","73,846 ","94,812 ","87,531 ","94,803 ","100,893 ","101,395 ","96,051 ","103,773 ","93,449 ","103,245 ","123,339 ","124,913 ","133,044 ","121,496 ","100,648 ","122,977 ","114,731 ","115,195 ","109,099 ","109,900 ","100,016 ","96,605 ","108,270 ","109,865 ","128,127 ","102,671 ","99,110 ","117,511 ","110,213 ","124,998 ","120,174 ","116,179 ","116,451 ","113,243 ","134,457 ","134,185 ","122,253 ","117,841 ","113,737 ","130,502 ","129,546 ","149,633 ","119,019 ","118,844 ","133,160 ","147,744 ","190,425 ","177,263 ","148,118 ","167,521 ","109,557 ","173,830 ","189,250 ","184,004 ","164,778 ","159,192 ","148,010 ","177,490 ","225,844 ","181,398 ","171,530 ","176,008 ","194,082 ","51,980 ","17,964 ","34,620 ","65,413 ","68,406 ","61,551 ","66,462 ","61,964 ","56,714 ","50,086 ","43,908 ","52,464 ","74,402 ","84,945 ","85,955 ","50,120 ","70,208 ","81,182 ","92,135 ","113,811 ","102,132 ","83,695 ","85,339 ","96,275 ","144,201 ","121,749 ","119,836 ","116,063 ","116,314 ","127,804 ","126,406 ","149,808 ","150,164 ","107,633 ","113,784 ","112,707 ","129,297 ","118,365 ","120,327 ","111,765 ","109,078 ","121,597 ","111,584 ","123,025 ","111,017 ","95,198 ","88,170 ","98,806 ","105,578 ","98,230 ","114,293 ","97,090 ","102,149 ","112,470 ","129,616 ","144,554 ","105,369 ","97,270 ","79,879 ","82,283 ","134,472 ","156,010 ","159,862 ","144,757 ","152,344 ","149,840 ","163,442 ","179,700 ","147,459 ","136,741 ","175,723 ","196,353 ","194,381 "
00001,0001,King County,Active,Full Reporter,80389,"Seattle--Tacoma, WA",FB,DO,Ferry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,248 ","3,440 ","3,956 ","4,622 ","5,414 ","4,920 ","4,648 ","5,120 ","4,768 ","4,728 ","3,268 ","3,572 ","3,250 ","3,264 ","3,896 ","4,238 ","4,948 ","4,912 ","4,684 ","3,952 ","4,488 ","4,652 ","3,118 ","3,360 ","3,508 ","3,192 ","3,822 ","4,534 ","4,780 ","4,566 ","4,560 ","4,990 ","4,366 ","4,896 ","3,192 ","3,300 ","4,648 ","4,474 ","4,922 ","4,760 ","4,820 ","4,474 ","4,976 ","3,704 ","4,468 ","4,664 ","2,924 ","3,528 ","3,532 ","3,192 ","3,696 ","1,568 ","1,120 ","2,016 ","3,676 ","3,528 ","3,528 ","3,576 ","2,936 ","3,580 ","3,192 ","3,192 ","3,864 ","4,128 ","4,388 ","4,616 ","4,744 ","4,656 ","4,496 ","4,364 ","3,868 ","4,098 ","4,088 ","3,804 ","4,638 ","4,274 ","4,404 ","4,434 ","4,528 ","4,734 ","4,492 ","4,308 ","3,620 ","3,912 ","4,092 ","3,844 ","4,676 ","4,176 ","4,660 ","4,488 ","4,686 ","4,804 ","4,412 ","4,348 ","3,908 ","4,216 ","4,140 ","4,112 ","4,418 ","4,464 ","4,806 ","4,388 ","6,820 ","6,308 ","6,136 ","6,540 ","5,468 ","6,022 ","6,188 ","5,710 ","6,000 ","6,288 ","6,452 ","6,228 ","7,136 ","6,276 ","6,516 ","6,918 ","6,312 ","6,880 ","6,848 ","6,422 ","6,702 "
00001,0001,King County,Inactive,Full Reporter,80389,"Seattle--Tacoma, WA",LR,DO,Rail,"2,655 ","2,634 ","2,916 ","2,840 ","2,927 ","3,859 ","4,329 ","4,329 ","4,064 ","3,284 ","2,841 ","2,952 ","3,165 ","2,926 ","3,146 ","3,165 ","3,238 ","4,427 ","4,578 ","4,567 ","4,427 ","3,183 ","3,018 ","3,165 ","3,146 ","3,018 ","3,275 ","3,165 ","3,220 ","4,438 ","4,567 ","4,578 ","4,427 ","3,238 ","3,238 ","4,684 ","3,146 ","2,926 ","3,275 ","3,146 ","3,238 ","4,438 ","4,556 ","4,589 ","4,427 ","3,238 ","1,914 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,,,"4,856 ","4,554 ","4,876 ","4,756 ","4,897 ","4,694 ","4,917 ","4,897 ","4,694 ","4,938 ","4,653 ","4,172 ","5,125 ","4,640 ","5,082 ","4,978 ","5,061 ","4,978 ","5,168 ","5,104 ","4,914 ","5,190 ","4,849 ","5,061 ","5,029 ","4,631 ","5,136 ","4,989 ","5,029 ","4,968 ","5,115 ","5,072 ","4,904 ","5,115 ","4,904 ","5,072 ","5,019 ","4,641 ","5,148 ","5,022 ","5,019 ","4,979 ","5,303 ","5,453 ","5,193 ","5,378 ","5,188 ","5,384 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00001,0001,King County,Active,Full Reporter,80389,"Seattle--Tacoma, WA",MB,DO,Bus,"2,878,549 ","2,558,164 ","2,840,121 ","2,855,047 ","2,899,399 ","2,714,672 ","2,875,414 ","2,888,733 ","2,681,698 ","2,616,778 ","2,415,841 ","2,503,569 ","2,959,737 ","2,607,004 ","2,892,925 ","2,907,853 ","2,893,190 ","2,829,145 ","2,938,717 ","2,882,080 ","2,847,550 ","3,105,232 ","2,792,736 ","3,031,519 ","3,002,856 ","2,751,058 ","3,135,111 ","3,016,914 ","2,929,028 ","3,016,914 ","3,002,856 ","3,061,283 ","2,943,085 ","3,002,856 ","2,943,085 ","2,972,051 ","3,147,294 ","2,851,553 ","3,310,276 ","3,119,074 ","3,147,294 ","3,184,532 ","3,081,837 ","3,310,276 ","3,103,041 ","3,163,328 ","3,103,041 ","3,163,328 ","2,586,166 ","2,343,812 ","2,695,702 ","2,503,023 ","2,640,934 ","2,596,661 ","2,547,295 ","2,695,702 ","2,503,023 ","2,640,934 ","2,541,893 ","2,547,295 ","2,666,478 ","2,360,976 ","2,681,595 ","2,564,644 ","2,666,478 ","2,564,644 ","2,620,390 ","2,727,683 ","2,457,351 ","2,727,683 ","2,564,644 ","2,559,185 ","2,728,583 ","2,520,777 ","2,682,908 ","2,686,621 ","2,682,908 ","2,624,680 ","2,728,583 ","2,682,908 ","2,624,680 ","2,790,524 ","2,517,064 ","2,728,583 ","2,669,781 ","2,465,507 ","2,714,278 ","2,671,558 ","2,609,476 ","2,671,558 ","2,714,278 ","2,669,781 ","2,611,252 ","2,730,087 ","2,550,947 ","2,714,278 ","2,581,627 ","2,428,597 ","2,728,054 ","2,628,235 ","2,581,627 ","2,628,235 ","2,636,471 ","2,673,211 ","2,573,392 ","2,636,471 ","2,573,392 ","2,709,951 ","2,666,392 ","2,474,780 ","2,781,278 ","2,640,088 ","2,666,392 ","2,679,112 ","2,627,368 ","2,781,278 ","2,621,669 ","2,734,779 ","2,670,246 ","2,734,779 ","2,661,431 ","2,645,151 ","2,797,912 ","2,680,601 ","2,802,101 ","2,676,477 ","2,695,671 ","2,806,035 ","2,534,660 ","2,825,472 ","2,631,370 ","2,587,324 ","2,742,340 ","2,505,844 ","2,707,667 ","2,717,139 ","2,757,250 ","2,585,858 ","2,722,434 ","2,740,631 ","2,577,346 ","2,818,312 ","2,568,945 ","2,606,884 ","2,702,778 ","2,474,978 ","2,683,426 ","2,688,988 ","2,671,674 ","2,623,458 ","2,698,594 ","2,643,635 ","2,626,097 ","2,680,437 ","2,418,196 ","2,551,704 ","2,589,041 ","2,410,243 ","2,661,653 ","2,618,536 ","2,562,914 ","2,657,948 ","2,687,994 ","2,649,334 ","2,624,777 ","2,823,777 ","2,625,156 ","2,740,480 ","2,651,638 ","2,602,420 ","2,804,836 ","2,697,160 ","2,730,014 ","2,708,926 ","2,636,135 ","2,790,073 ","2,688,877 ","2,765,185 ","2,681,904 ","2,693,184 ","2,711,931 ","2,507,108 ","2,859,894 ","2,665,483 ","2,806,430 ","2,750,755 ","2,697,679 ","2,848,388 ","2,673,068 ","2,881,428 ","2,756,520 ","2,694,730 ","2,810,409 ","2,546,472 ","2,867,710 ","2,762,753 ","2,861,672 ","2,763,341 ","2,791,837 ","2,914,701 ","2,674,511 ","3,012,677 ","2,910,028 ","2,978,097 ","2,965,662 ","2,515,009 ","4,885,005 ","2,788,960 ","2,843,179 ","2,650,114 ","2,798,520 ","2,840,673 ","2,700,030 ","2,935,492 ","2,705,588 ","2,779,108 ","2,623,666 ","2,442,199 ","2,623,666 ","2,567,316 ","2,554,899 ","2,567,316 ","2,623,666 ","2,593,295 ","2,528,920 ","2,631,692 ","2,490,524 ","2,623,667 ","2,574,719 ","2,383,594 ","2,663,528 ","2,570,217 ","2,574,719 ","2,570,217 ","2,606,252 ","2,631,995 ","2,538,683 ","2,606,252 ","2,538,684 ","2,600,462 ","2,521,444 ","2,308,067 ","2,580,798 ","2,462,485 ","2,516,895 ","2,489,887 ","2,489,492 ","2,580,798 ","2,457,936 ","2,521,444 ","2,457,936 ","2,521,443 ","2,495,244 ","2,282,992 ","2,550,206 ","2,408,385 ","2,522,725 ","2,461,134 ","2,469,975 ","2,550,206 ","2,408,385 ","2,522,724 ","2,433,654 ","2,469,975 ","2,622,520 ","2,467,652 ","2,591,487 ","2,561,572 ","2,622,520 ","2,497,567 ","2,622,520 ","2,624,458 ","2,495,629 ","2,655,492 ","2,497,567 ","2,589,549 ","2,727,319 ","2,467,899 ","2,697,388 ","2,661,642 ","2,697,388 ","2,630,448 ","2,727,319 ","2,697,388 ","2,630,448 ","2,758,513 ","2,569,323 ","2,727,319 ","2,521,456 ","2,318,820 ","2,581,034 "
00001,0001,King County,Active,Full Reporter,80389,"Seattle--Tacoma, WA",MB,PT,Bus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,372 ","61,966 ","66,121 ","66,955 ","66,121 ","64,669 ","67,372 ","66,121 ","64,669 ","69,659 ","61,132 ","67,372 ","63,153 ","58,852 ","64,382 ","70,806 ","68,798 ","71,850 ","72,402 ","71,125 ","72,195 ","80,670 ","65,920 ","71,340 ","67,871 ","65,579 ","74,235 ","79,178 ","75,832 ","79,178 ","78,441 ","79,729 ","76,570 ","78,441 ","76,570 ","81,017 ","72,558 ","68,893 ","78,029 ","79,288 ","78,645 ","78,527 ","73,866 ","80,530 ","74,817 ","69,362 ","62,216 ","63,646 ","60,739 ","68,042 ","85,133 ","84,916 ","88,476 ","89,483 ","89,803 ","96,340 ","83,725 ","106,150 ","93,032 ","90,319 ","87,043 ","79,641 ","85,338 ","92,566 ","93,126 ","87,801 ","93,126 ","94,683 ","86,245 ","102,423 ","87,381 ","89,447 ","101,246 ","92,666 ","99,317 ","107,262 ","106,054 ","103,561 ","107,872 ","106,054 ","103,561 ","93,942 ","76,277 ","84,326 ","75,209 ","74,814 ","86,601 ","91,384 ","87,104 ","95,918 ","97,419 ","94,759 ","93,356 ","97,186 ","83,522 ","91,083 ","87,562 ","90,035 ","98,097 ","96,879 ","96,418 ","99,667 ","93,631 ","103,856 ","95,947 ","97,350 ","90,246 ","91,382 ","76,440 ","72,660 ","82,746 ","79,970 ","85,606 ","85,132 ","80,444 ","88,658 ","79,970 ","82,836 ","76,231 ","74,224 ","79,593 ","72,660 ","80,530 ","82,080 ","85,606 ","83,022 ","82,554 ","88,658 ","76,918 ","88,658 ","76,231 ","74,224 ","83,582 ","68,837 ","85,914 ","94,671 ","94,760 ","88,778 ","93,966 ","94,750 ","87,310 ","98,562 ","83,499 ","84,205 ","78,931 ","73,257 ","75,911 ","46,797 ","43,620 ","50,367 ","60,640 ","59,313 ","66,424 ","76,956 ","70,522 ","76,702 ","82,091 ","69,748 ","83,193 ","90,723 ","88,323 ","84,605 ","90,976 ","82,551 ","87,455 ","85,435 ","77,771 ","71,180 ","73,695 ","70,300 ","77,780 ","76,855 ","76,995 ","79,662 ","74,465 ","81,438 ","76,220 ","76,145 ","74,848 ","69,294 ","79,356 ","75,561 ","85,564 ","78,873 ","83,623 ","83,712 ","85,933 ","85,620 ","83,016 ","84,200 ","78,920 ","78,657 ","83,697 ","81,764 ","85,060 ","86,088 ","99,584 ","108,523 ","113,207 ","115,234 ","101,554 ","101,658 ","91,358 ","95,802 ","99,000 ","90,444 ","97,209 ","100,896 ","108,599 ","121,512 ","132,438 ","132,517 ","126,452 ","132,136 ","115,725 ","131,751 ","124,837 ","116,872 ","127,417 "
00001,0001,King County,Active,Full Reporter,80389,"Seattle--Tacoma, WA",SR,DO,Rail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,117 ","4,462 ","5,140 ","5,120 ","5,370 ","5,271 ","5,303 ","5,193 ","5,126 ","5,508 ","5,317 ","5,295 ","5,452 ","4,976 ","5,184 ","5,368 ","5,095 ","5,261 ","5,452 ","5,558 ","5,181 ","5,580 ","4,895 ","5,266 ","5,249 ","4,773 ","5,229 ","5,131 ","5,249 ","5,050 ","5,209 ","5,249 ","5,050 ","5,330 ","4,871 ","5,131 ","5,125 ","4,651 ","5,095 ","4,995 ","5,052 ","4,995 ","5,095 ","5,105 ","4,923 ","5,197 ","4,751 ","4,976 ","5,264 ","12,528 ","16,626 ","18,487 ","15,736 ","17,249 ","17,527 ","17,918 ","17,158 ","17,708 ","18,015 ","17,256 ","16,814 ","15,600 ","10,565 ","16,410 ","17,081 ","16,848 ","16,683 ","17,442 ","16,430 ","16,983 ","16,369 ","16,585 ","16,558 ","15,978 ","18,302 ","17,358 ","18,085 ","17,550 ","17,350 ","18,520 ","16,680 ","17,520 ","16,621 ","17,328 ","17,414 ","15,940 ","17,788 ","15,448 ","17,687 ","16,732 ","17,589 ","17,706 ","16,684 ","18,246 ","16,994 ","17,242 ","17,233 ","16,291 ","15,310 ","8,020 ","7,932 ","6,450 ","7,824 ","9,434 ","11,521 ","16,300 ","14,822 ","16,655 ","14,926 ","15,450 ","14,823 ","13,356 ","13,900 ","15,073 ","17,061 ","17,212 ","16,509 ","16,902 ","15,619 ","16,623 ","13,601 ","13,183 ","15,836 ","14,999 ","14,775 ","14,754 ","15,339 ","15,785 ","15,498 ","15,648 ","15,846 ","15,105 ","15,087 ","14,478 ","15,606 ","13,763 ","14,565 ","15,438 ","14,949 ","15,205 ","13,819 ","15,449 ","14,885 ","14,510 ","15,004 ","14,443 ","15,559 ","15,360 ","15,250 ","14,220 ","15,041 ","9,538 ","14,266 ","15,903 ","14,729 ","14,798 ","15,604 ","14,112 ","15,029 ","15,140 ","15,338 ","15,347 ","15,619 ","15,514 ","14,874 ","16,187 ","14,343 ","15,732 ","16,205 ","15,881 ","16,660 "
00001,0001,King County,Active,Full Reporter,80389,"Seattle--Tacoma, WA",TB,DO,Bus,"315,455 ","281,498 ","312,856 ","310,397 ","316,193 ","301,878 ","317,033 ","319,469 ","299,362 ","316,112 ","296,262 ","305,074 ","310,593 ","281,308 ","312,663 ","310,161 ","312,663 ","308,996 ","322,253 ","318,698 ","305,097 ","307,628 ","272,409 ","299,385 ","282,363 ","258,910 ","292,282 ","281,574 ","276,385 ","281,574 ","282,363 ","286,305 ","275,596 ","282,363 ","275,596 ","278,290 ","294,389 ","266,797 ","308,870 ","291,734 ","294,389 ","297,259 ","288,864 ","308,870 ","290,019 ","296,105 ","290,019 ","296,105 ","260,577 ","236,156 ","270,704 ","252,385 ","265,640 ","260,876 ","257,149 ","270,704 ","252,385 ","265,640 ","255,812 ","257,149 ","242,345 ","216,602 ","243,917 ","233,764 ","242,345 ","233,764 ","240,588 ","245,674 ","228,678 ","245,674 ","233,764 ","237,260 ","243,218 ","225,964 ","241,397 ","237,976 ","241,397 ","234,591 ","243,218 ","241,397 ","234,591 ","246,602 ","229,386 ","243,218 ","235,323 ","215,216 ","237,182 ","232,065 ","232,016 ","232,065 ","237,182 ","235,323 ","228,758 ","238,629 ","225,451 ","237,182 ","231,692 ","225,564 ","257,199 ","246,654 ","231,692 ","246,654 ","239,775 ","249,116 ","238,571 ","239,775 ","238,571 ","258,456 ","243,512 ","225,827 ","256,430 ","237,738 ","243,512 ","246,229 ","235,020 ","256,430 ","239,770 ","241,480 ","239,770 ","241,480 ","235,592 ","232,568 ","240,277 ","226,469 ","229,569 ","218,410 ","219,253 ","235,386 ","208,197 ","244,126 ","224,272 ","214,523 ","242,663 ","215,996 ","234,616 ","238,021 ","248,259 ","222,096 ","251,195 ","248,720 ","229,768 ","255,507 ","226,183 ","232,162 ","247,171 ","217,640 ","228,376 ","235,323 ","245,750 ","230,281 ","259,184 ","249,041 ","244,321 ","249,573 ","204,000 ","227,161 ","238,275 ","219,498 ","236,229 ","235,186 ","221,309 ","231,273 ","240,398 ","225,850 ","242,026 ","240,846 ","229,541 ","254,925 ","239,127 ","231,632 ","266,642 ","242,338 ","246,102 ","253,422 ","257,223 ","267,748 ","262,033 ","248,203 ","266,298 ","283,078 ","263,068 ","236,505 ","276,599 ","237,413 ","274,762 ","266,488 ","246,416 ","269,963 ","255,082 ","261,813 ","257,863 ","284,549 ","266,714 ","235,482 ","259,048 ","245,570 ","276,112 ","245,880 ","252,080 ","269,910 ","237,786 ","272,036 ","255,372 ","270,256 ","264,525 ","212,762 ","221,041 ","225,092 ","229,163 ","205,683 ","234,256 ","231,812 ","220,333 ","242,297 ","213,328 ","107,650 ","204,005 ","185,681 ","204,005 ","203,830 ","186,030 ","203,830 ","204,005 ","195,046 ","194,814 ","204,061 ","185,798 ","204,005 ","212,121 ","211,252 ","242,586 ","232,141 ","212,121 ","232,141 ","222,286 ","232,420 ","221,976 ","222,286 ","221,976 ","222,255 ","217,596 ","206,355 ","236,617 ","217,004 ","217,626 ","226,530 ","208,100 ","236,617 ","217,035 ","217,596 ","217,035 ","217,594 ","212,925 ","202,776 ","233,142 ","202,859 ","223,033 ","223,020 ","202,872 ","233,142 ","202,859 ","223,033 ","212,912 ","202,872 ","201,180 ","189,041 ","199,833 ","195,987 ","201,180 ","192,886 ","201,180 ","201,587 ","192,480 ","202,934 ","192,886 ","199,426 ","184,462 ","166,993 ","182,924 ","179,902 ","182,924 ","178,007 ","184,462 ","182,924 ","178,007 ","186,356 ","174,575 ","184,462 ","197,507 ","166,677 ","169,982 "
